Probe Set ID	Gene Symbol	Gene Description	Cytoband	mRNA Accession	mRNA  Source	mRna - Description	mRNA - xhyb	Chromosome	Strand	Start	Stop	GO Biological Process ID	GO Biological Process Term	GO Cellular Component ID	GO Cellular Component Term	GO Molecular Function ID	GO Molecular Function Term	Pathway Source	Pathway Name	ISL0001	ISL0010	ISL0011	ISL0012	ISL0013	ISL0014	ISL0015	ISL0016	ISL0019	ISL0002	ISL0020	ISL0021	ISL0022	ISL0003	ISL0004	ISL0005	ISL0006	ISL0007	ISL0008	ISL0009	ISL0023	ISL0024	ISL0025	ISL0026	ISL0027	ISL0028	ISL0029	ISL0030	ISL0031	ISL0032	ISL0033	ISL0034	ISL0035	ISL0036	ISL0037	ISL0038	ISL0039	ISL0040	ISL0041	ISL0042	ISL0043	ISL0044	ISL0045	ISL0046	ISL0047	ISL0048	ISL0049	ISL0050
7898875	RPL11 	ribosomal protein L11 	1p36.1-p35 	NM_000975 	RefSeq 	Homo sapiens ribosomal protein L11 (RPL11), mRNA. 	FALSE	chr1	+	23890856	23895502	GO:0006364  // GO:0006414  // GO:0006605  // GO:0042273 	rRNA processing  // translational elongation  // protein targeting  // ribosomal large subunit biogenesis 	GO:0005622  // GO:0005730  // GO:0005829  // GO:0005840  // GO:0022625 	intracellular  // nucleolus  // cytosol  // ribosome  // cytosolic large ribosomal subunit 	GO:0003735  // GO:0005515  // GO:0019843 	structural constituent of ribosome  // protein binding  // rRNA binding 	GenMAPP 	Ribosomal_Proteins 	11.40766	11.40091	11.39865	11.60034	11.49938	11.34891	11.48227	11.3728	11.46933	11.31196	11.42337	11.35758	11.34835	11.2753	11.30531	11.49072	11.40305	11.31691	11.40553	11.27275	11.11104	11.29188	11.32993	11.28505	11.80684	11.53152	11.63425	11.39564	11.3851	11.61095	11.38881	11.41784	11.25548	11.12727	11.23206	11.22698	11.38891	11.23874	11.25568	11.31606	11.16423	11.3595	11.36939	11.17068	11.27162	11.51266	11.3417	11.40892
7898881	TCEB3 	transcription elongation factor B (SIII), polypeptide 3 (110kDa, elongin A) 	1p36.1 	NM_003198 	RefSeq 	Homo sapiens transcription elongation factor B (SIII), polypeptide 3 (110kDa, elongin A) (TCEB3), mRNA. 	FALSE	chr1	+	23942510	23961136	GO:0006357  // GO:0006368 	regulation of transcription from RNA polymerase II promoter  // RNA elongation from RNA polymerase II promoter 	GO:0005634  // GO:0005654  // GO:0005737  // GO:0008023  // GO:0016021 	nucleus  // nucleoplasm  // cytoplasm  // transcription elongation factor complex  // integral to membrane 	GO:0003677  // GO:0005515  // GO:0016944  // GO:0030528 	DNA binding  // protein binding  // RNA polymerase II transcription elongation factor activity  // transcription regulator activity 	---	---	8.389958	8.553031	8.386417	9.050956	8.595813	8.508495	8.294221	8.310522	8.331478	8.189625	8.896996	8.579199	8.43856	8.457117	8.227812	8.457561	8.914752	8.662966	8.424362	8.476226	8.290957	8.184842	8.074379	8.208216	8.123612	8.604047	7.676974	8.258291	8.330566	8.114655	8.490819	8.122514	8.322677	8.428077	8.692765	8.641319	8.610966	8.362055	8.615815	8.22143	8.16892	7.865105	8.139045	8.417656	8.044438	8.309853	8.392365	8.537178
7898894	C1orf128 	chromosome 1 open reading frame 128 	1p36.11 	NM_020362 	RefSeq 	Homo sapiens chromosome 1 open reading frame 128 (C1orf128), mRNA. 	FALSE	chr1	+	23977470	23987735	---	---	---	---	---	---	---	---	7.319159	7.26265	7.470165	7.555689	7.482403	8.003667	7.252684	7.996186	8.061574	7.615744	8.55408	7.930188	7.679234	7.520784	7.743652	7.436251	8.905705	7.824107	7.777524	7.4385	7.650723	7.847736	7.400421	7.545015	7.449294	7.680503	7.179349	7.591486	7.001597	7.449332	7.786017	7.616066	7.745173	7.891318	7.366016	7.415957	8.376991	7.919002	8.071777	7.585477	7.011048	7.570643	7.848766	8.257272	7.798142	7.173928	7.834102	7.922832
7898902	LYPLA2 	lysophospholipase II 	1p36.12-p35.1 	NM_007260 	RefSeq 	Homo sapiens lysophospholipase II (LYPLA2), mRNA. 	FALSE	chr1	+	23990047	23994616	GO:0006629  // GO:0006631 	lipid metabolic process  // fatty acid metabolic process 	GO:0005737 	cytoplasm 	GO:0016787 	hydrolase activity 	---	---	9.03752	8.605341	8.862513	8.8519	8.915459	8.789972	8.741966	8.623734	8.863171	9.067271	8.440512	8.598181	9.138425	8.980804	8.707584	8.880006	8.66484	8.875116	8.980804	9.025169	9.148359	9.242094	9.184113	9.007257	9.117865	9.416304	8.977735	9.198832	9.346413	9.334291	9.248539	9.248308	8.873579	8.885495	9.04206	8.829391	8.543761	9.013865	9.101444	9.017813	9.094732	8.829201	8.991871	9.020869	9.134907	8.982551	9.210209	9.301033
7898910	PNRC2 	proline-rich nuclear receptor coactivator 2 	1p36.11 	NM_017761 	RefSeq 	Homo sapiens proline-rich nuclear receptor coactivator 2 (PNRC2), mRNA. 	FALSE	chr1	+	24158889	24162539	GO:0006350  // GO:0006355 	transcription  // regulation of transcription, DNA-dependent 	GO:0005634 	nucleus 	---	---	---	---	11.08725	11.05554	11.04319	11.1472	11.00358	11.08618	11.00603	11.00517	11.12394	11.27415	11.03962	11.06106	11.24653	11.03482	11.24065	10.88488	11.0586	11.01029	10.87034	10.98562	11.72459	11.59902	11.22449	11.06153	11.21101	11.15433	11.43217	11.11117	11.20715	11.07947	11.20007	11.29234	11.41883	11.43222	11.25412	11.28771	11.11366	11.32178	11.315	11.23237	11.14656	11.47103	11.20845	11.39832	11.34128	11.31185	11.37799	11.28491
7898916	GRHL3 	grainyhead-like 3 (Drosophila) 	1p36.11 	NM_198173 	RefSeq 	Homo sapiens grainyhead-like 3 (Drosophila) (GRHL3), transcript variant 2, mRNA. 	FALSE	chr1	+	24518468	24563559	GO:0006350  // GO:0006355 	transcription  // regulation of transcription, DNA-dependent 	GO:0005634 	nucleus 	GO:0003677 	DNA binding 	---	---	5.036082	5.060289	5.069194	5.217904	5.584346	5.510857	5.154181	5.152941	5.685017	5.197773	5.381834	5.026102	5.417536	5.20866	4.779354	5.174115	5.288828	5.36458	5.192916	5.001735	5.303121	5.026042	5.261435	4.928529	4.991369	5.136009	5.227536	5.123632	4.928294	4.952713	5.189921	5.375038	5.197373	5.143827	4.948171	5.130144	5.234073	5.135194	5.090243	4.960324	4.91175	5.109816	5.047843	5.319366	5.432512	4.845874	5.076628	5.158122
7898939	NIPAL3 	NIPA-like domain containing 3 	1p36.12-p35.1 	NM_020448 	RefSeq 	Homo sapiens NIPA-like domain containing 3 (NIPAL3), mRNA. 	FALSE	chr1	+	24614880	24672053	---	---	GO:0016020  // GO:0016021 	membrane  // integral to membrane 	---	---	---	---	8.412766	8.244659	7.800014	7.533388	7.980793	8.021971	8.36897	8.055292	8.056254	7.853405	7.671315	7.696542	7.674314	8.122232	8.190548	7.75796	7.136636	7.614782	7.66256	7.788485	8.100496	8.104578	8.036237	8.487338	7.629997	7.932	7.82809	8.139248	8.374327	8.014841	7.663423	8.256121	8.314501	8.657738	8.076183	7.92294	8.29092	7.926856	7.710418	7.780452	8.761847	8.039024	8.19154	7.666633	8.324817	7.779511	8.244404	8.161759
7898957	RCAN3 	RCAN family member 3 	1p35.3-p33 	NM_013441 	RefSeq 	Homo sapiens RCAN family member 3 (RCAN3), mRNA. 	FALSE	chr1	+	24701974	24736093	GO:0009653  // GO:0019722 	anatomical structure morphogenesis  // calcium-mediated signaling 	---	---	GO:0003723  // GO:0031013 	RNA binding  // troponin I binding 	---	---	8.425998	8.824677	8.88447	7.982612	8.583241	9.146876	8.215987	9.03944	9.044927	9.100348	9.483298	9.021639	8.675541	9.053112	9.445958	8.597815	8.942138	9.142349	8.943242	8.638323	9.252182	9.343853	8.702413	9.171573	8.227201	8.576331	8.608536	8.667815	8.306551	8.481493	8.717217	8.672853	9.046588	9.452433	8.716287	8.571984	9.181281	9.02725	8.690968	8.455099	8.392226	9.062569	9.49216	8.896765	8.891303	7.985246	8.709416	8.513242
7898967	C1orf130 	chromosome 1 open reading frame 130 	1p36.11 	NM_001010980 	RefSeq 	Homo sapiens chromosome 1 open reading frame 130 (C1orf130), mRNA. 	FALSE	chr1	+	24755189	24808403	---	---	GO:0016020  // GO:0016021 	membrane  // integral to membrane 	---	---	---	---	6.959296	7.140295	6.446325	6.423813	6.532228	6.019448	7.372398	6.799798	6.306099	6.511497	6.663833	6.231629	6.293535	7.041323	6.800132	6.545781	6.228944	6.518131	6.392983	6.759449	6.616131	6.525054	6.981393	7.196089	6.658881	6.276425	6.951432	6.679489	7.421108	7.151395	6.184891	6.892082	6.17484	6.194545	6.28734	6.646378	6.427449	6.281879	6.465442	6.552866	7.53255	6.565136	6.139143	6.207942	6.556458	6.199552	6.154374	6.572453
7898975	SRRM1 	serine/arginine repetitive matrix 1 	1p36.11 	NM_005839 	RefSeq 	Homo sapiens serine/arginine repetitive matrix 1 (SRRM1), mRNA. 	FALSE	chr1	+	24842179	24872359	GO:0000398  // GO:0008380 	nuclear mRNA splicing, via spliceosome  // RNA splicing 	GO:0005634  // GO:0005681  // GO:0016363  // GO:0016607 	nucleus  // spliceosome  // nuclear matrix  // nuclear speck 	GO:0003677  // GO:0003723  // GO:0005515  // GO:0031202 	DNA binding  // RNA binding  // protein binding  // RNA splicing factor activity, transesterification mechanism 	---	---	8.156356	8.186039	8.364017	8.58051	8.190479	8.276573	8.284399	8.308023	8.222986	8.301064	8.761989	8.274318	8.271642	8.193965	8.19616	8.270694	8.633116	8.276001	8.282393	8.535906	8.639498	8.633116	8.579248	8.504661	8.588845	8.493779	8.456356	8.704518	8.477527	8.313711	8.49526	8.37282	8.336117	8.385866	8.423993	8.724066	8.534814	8.48672	8.690247	8.242375	8.201344	8.268263	8.414305	8.453926	8.245667	8.489318	8.302794	8.27401
7898988	CLIC4 	chloride intracellular channel 4 	1p36.11 	NM_013943 	RefSeq 	Homo sapiens chloride intracellular channel 4 (CLIC4), nuclear gene encoding mitochondrial protein, mRNA. 	FALSE	chr1	+	24944435	25043402	GO:0006811  // GO:0006821  // GO:0030154  // GO:0030336 	ion transport  // chloride transport  // cell differentiation  // negative regulation of cell migration 	GO:0005622  // GO:0005625  // GO:0005737  // GO:0005739  // GO:0005902  // GO:0015629  // GO:0016020  // GO:0031410 	intracellular  // soluble fraction  // cytoplasm  // mitochondrion  // microvillus  // actin cytoskeleton  // membrane  // cytoplasmic vesicle 	GO:0005244  // GO:0005247  // GO:0005515  // GO:0031404 	voltage-gated ion channel activity  // voltage-gated chloride channel activity  // protein binding  // chloride ion binding 	---	---	9.987921	10.72865	10.4847	10.57306	10.46404	10.4159	10.56194	10.08565	10.26577	10.09741	10.58234	10.43746	10.40045	10.31648	9.865332	10.01555	10.65897	9.756536	10.12265	10.00342	10.02888	10.13602	10.50697	9.908178	10.09757	10.41049	9.880392	10.50297	10.48642	10.18211	10.39141	10.20625	9.912881	9.880366	10.23553	10.35679	9.616576	10.20588	10.59678	10.08318	10.1618	9.601316	9.62799	10.10979	9.993183	10.29965	9.977521	10.40472
7898998	RHD 	Rh blood group, D antigen 	1p36.11 	NM_016124 	RefSeq 	Homo sapiens Rh blood group, D antigen (RHD), transcript variant 1, mRNA. 	FALSE	chr1	+	25471568	25529523	---	---	GO:0005887  // GO:0016020 	integral to plasma membrane  // membrane 	---	---	---	---	4.886257	4.503035	4.57546	4.514066	4.707043	4.78116	4.623123	5.37367	5.068309	5.122218	4.858142	4.965211	4.556071	5.691418	4.834553	4.879195	4.346109	5.083193	5.382915	4.989332	5.042138	5.014607	5.368072	4.82371	4.928319	4.959423	4.758699	5.033491	4.846565	5.537305	5.228892	5.485219	5.593263	4.930233	5.349975	4.911025	5.661149	5.406623	4.805304	5.014257	5.281077	5.302067	5.292424	5.135054	5.622955	5.532709	5.53936	5.394789
7899005	TMEM50A 	transmembrane protein 50A 	1p36.11 	NM_014313 	RefSeq 	Homo sapiens transmembrane protein 50A (TMEM50A), mRNA. 	FALSE	chr1	+	25536995	25561439	---	---	GO:0005737  // GO:0005783  // GO:0016020  // GO:0016021 	cytoplasm  // endoplasmic reticulum  // membrane  // integral to membrane 	---	---	---	---	9.986208	10.09608	9.992617	10.04972	10.00162	9.84741	10.10815	9.881229	10.14515	9.811176	10.08961	9.696947	10.04647	9.883532	9.635452	9.848467	9.844671	9.610743	9.665937	10.09179	10.0736	10.07926	10.28051	10.14219	10.18342	10.08484	10.10125	10.10876	10.18165	10.00424	10.02202	10.3215	10.28932	10.18487	10.20252	10.45576	10.00474	10.1872	9.90918	10.09151	10.48073	10.30276	10.08704	10.05939	10.40612	10.34248	10.4394	10.35687
7899016	SDHD 	succinate dehydrogenase complex, subunit D, integral membrane protein 	11q23 	NM_003002 	RefSeq 	Homo sapiens succinate dehydrogenase complex, subunit D, integral membrane protein (SDHD), nuclear gene encoding mitochondrial protein, mRNA. 	FALSE	chr1	+	25597799	25598278	GO:0006099  // GO:0006810  // GO:0022900 	tricarboxylic acid cycle  // transport  // electron transport chain 	GO:0005739  // GO:0005740  // GO:0005743  // GO:0005743  // GO:0016020  // GO:0016021 	mitochondrion  // mitochondrial envelope  // mitochondrial inner membrane  // mitochondrial inner membrane  // membrane  // integral to membrane 	GO:0000104  // GO:0009055  // GO:0020037  // GO:0046872 	succinate dehydrogenase activity  // electron carrier activity  // heme binding  // metal ion binding 	---	---	9.254214	9.444876	9.198066	9.229771	9.433817	9.236916	9.724263	9.38957	9.395014	8.884514	9.119018	9.260883	9.392168	9.031668	8.847868	9.441648	9.036346	8.842813	8.816935	9.105801	9.658129	9.414689	9.42577	9.716848	9.995367	9.580647	10.0807	9.600477	9.900085	9.668633	9.528567	9.807329	9.54446	9.417561	9.275803	9.085358	9.06731	9.395985	8.976904	9.291126	9.608486	9.722819	9.430117	9.234873	9.636477	9.648829	9.677576	9.752506
7899018	TMEM57 	transmembrane protein 57 	1p36.11|1p36.11 	NM_018202 	RefSeq 	Homo sapiens transmembrane protein 57 (TMEM57), mRNA. 	FALSE	chr1	+	25629998	25699287	---	---	GO:0016020  // GO:0016021 	membrane  // integral to membrane 	---	---	---	---	8.364125	8.783273	8.446284	8.903386	8.51164	8.637346	8.393751	8.496531	8.673312	8.221974	9.037572	8.488174	8.38491	8.585248	8.380877	8.40062	8.46246	8.311912	8.277715	8.218051	8.355212	8.330182	8.254787	8.239412	8.240781	8.100699	7.942956	8.302307	8.214988	8.318403	8.438383	8.303666	8.569695	8.560848	8.770137	8.618789	9.090132	8.623535	8.680263	8.575856	8.430083	8.106972	8.536502	8.783818	8.49669	8.466148	8.485442	8.695699
7899023	LDLRAP1 	low density lipoprotein receptor adaptor protein 1 	1p36-p35 	NM_015627 	RefSeq 	Homo sapiens low density lipoprotein receptor adaptor protein 1 (LDLRAP1), mRNA. 	FALSE	chr1	+	25742658	25767964	GO:0006629  // GO:0006897  // GO:0008202  // GO:0008203  // GO:0042632  // GO:0043393  // GO:0048260 	lipid metabolic process  // endocytosis  // steroid metabolic process  // cholesterol metabolic process  // cholesterol homeostasis  // regulation of protein binding  // positive regulation of receptor-mediated endocytosis 	GO:0005737  // GO:0005769  // GO:0005829  // GO:0009925  // GO:0030121  // GO:0030122  // GO:0030122 	cytoplasm  // early endosome  // cytosol  // basal plasma membrane  // AP-1 adaptor complex  // AP-2 adaptor complex  // AP-2 adaptor complex 	GO:0001784  // GO:0008022  // GO:0015460  // GO:0030159  // GO:0030276  // GO:0030674 	phosphotyrosine binding  // protein C-terminus binding  // transport accessory protein activity  // receptor signaling complex scaffold activity  // clathrin binding  // protein binding, bridging 	---	---	7.901049	8.396248	8.469691	7.831073	8.322949	8.59512	8.073488	8.919083	8.744001	8.901974	8.541645	8.509921	8.571034	8.489902	8.740326	8.171711	8.338263	8.655413	8.695566	8.261038	9.22403	9.207938	8.7668	9.03944	7.965201	8.416588	7.946934	8.451296	8.433154	8.459304	8.410921	8.469398	8.736885	9.044776	8.391458	8.212371	8.540154	8.598889	8.429399	8.063083	8.233606	8.532553	8.913621	8.355492	8.593899	7.726037	8.11102	8.051118
7899029	MAN1C1 	mannosidase, alpha, class 1C, member 1 	1p35 	NM_020379 	RefSeq 	Homo sapiens mannosidase, alpha, class 1C, member 1 (MAN1C1), mRNA. 	FALSE	chr1	+	25816546	25985285	GO:0006487  // GO:0008152 	protein amino acid N-linked glycosylation  // metabolic process 	GO:0000139  // GO:0005794  // GO:0016020  // GO:0016021  // GO:0030173 	Golgi membrane  // Golgi apparatus  // membrane  // integral to membrane  // integral to Golgi membrane 	GO:0004571  // GO:0005509  // GO:0016798 	mannosyl-oligosaccharide 1,2-alpha-mannosidase activity  // calcium ion binding  // hydrolase activity, acting on glycosyl bonds 	---	---	7.881996	7.896329	7.929801	6.642335	7.597769	8.003415	7.390812	7.913124	8.278527	8.517736	7.219312	8.385809	8.290464	7.925729	8.319717	7.583893	7.945045	8.033989	8.378284	8.079615	8.64044	8.436673	8.096859	8.025509	7.295868	8.104726	7.43622	7.996523	7.803055	7.754761	7.699571	7.967221	8.043274	8.300272	7.913697	7.627197	7.450972	7.809721	7.680703	7.619867	7.156685	7.987221	8.135535	7.656837	7.868063	7.182411	7.486144	6.994902
7899043	SEPN1 	selenoprotein N, 1 	1p36.13 	NM_020451 	RefSeq 	Homo sapiens selenoprotein N, 1 (SEPN1), transcript variant 1, mRNA. 	FALSE	chr1	+	25999254	26017300	GO:0008150 	biological_process 	GO:0005576  // GO:0005783  // GO:0005789  // GO:0016020 	extracellular region  // endoplasmic reticulum  // endoplasmic reticulum membrane  // membrane 	GO:0003674  // GO:0005515  // GO:0008430 	molecular_function  // protein binding  // selenium binding 	---	---	8.086775	8.363909	8.466404	8.178332	8.198401	8.044411	8.597295	8.427788	8.324953	8.569157	8.680172	8.318004	8.323524	8.169373	8.145207	8.053136	7.909914	8.263843	8.038626	8.424098	8.151414	8.227094	8.197082	8.349588	7.991115	8.324145	7.862711	8.104219	8.470694	8.174232	8.118857	8.138349	7.747906	8.04832	8.013683	8.36015	8.384527	7.861451	7.809441	7.770183	7.822321	7.749928	7.67471	7.388509	7.776594	7.738097	7.848695	7.639279
7899057	FAM54B 	family with sequence similarity 54, member B 	1p36.11 	NM_019557 	RefSeq 	Homo sapiens family with sequence similarity 54, member B (FAM54B), transcript variant 1, mRNA. 	FALSE	chr1	+	26019028	26032016	---	---	GO:0005737 	cytoplasm 	---	---	---	---	8.559333	8.402511	8.509097	8.409768	8.630355	8.65518	8.593946	8.692807	8.696471	8.535049	8.430576	8.686024	8.501603	8.594278	8.77246	8.464368	8.700085	8.68172	8.594742	8.61078	8.750607	8.76845	8.62131	8.697632	8.628633	8.763712	8.608312	8.610144	8.578229	8.761505	8.724897	8.665807	8.84474	8.813923	8.617234	8.619311	8.553432	8.611076	8.604336	8.552037	8.628918	8.524033	8.804804	8.903276	8.795014	8.588891	8.781191	8.825668
7899075	EXTL1 	exostoses (multiple)-like 1 	1p36.1 	NM_004455 	RefSeq 	Homo sapiens exostoses (multiple)-like 1 (EXTL1), mRNA. 	FALSE	chr1	+	26220858	26235542	GO:0001501 	skeletal system development 	GO:0005783  // GO:0016020  // GO:0016021  // GO:0031227 	endoplasmic reticulum  // membrane  // integral to membrane  // intrinsic to endoplasmic reticulum membrane 	GO:0005515  // GO:0016758  // GO:0050508 	protein binding  // transferase activity, transferring hexosyl groups  // glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity 	---	---	5.557355	5.406624	5.490283	5.742984	5.50393	5.694578	5.400656	5.326197	5.504723	5.703101	5.39802	5.433893	5.401002	4.750208	5.015419	5.548049	5.490461	5.79622	5.34627	5.066713	5.171026	5.72649	5.235245	5.052485	5.462905	5.187039	5.370856	5.365641	5.237955	5.415487	5.600032	5.328196	5.121199	5.042436	5.46121	5.229561	5.674388	5.446584	5.778083	5.342442	5.484644	5.279034	5.620122	5.383877	5.50063	5.272612	5.381385	5.624385
7899087	PDIK1L 	PDLIM1 interacting kinase 1 like 	1p36.11 	NR_026686 	RefSeq 	Homo sapiens PDLIM1 interacting kinase 1 like (PDIK1L), transcript variant 3, transcribed RNA. 	FALSE	chr1	+	26310913	26324628	GO:0006468 	protein amino acid phosphorylation 	GO:0005634 	nucleus 	GO:0000166  // GO:0004674  // GO:0005524  // GO:0016740 	nucleotide binding  // protein serine/threonine kinase activity  // ATP binding  // transferase activity 	---	---	8.047446	7.941476	7.959373	7.13849	8.006124	8.291401	7.949084	7.826991	8.016919	8.179541	8.111882	8.170945	8.130502	8.38584	8.034628	7.769154	8.069577	8.115983	8.016622	7.704359	7.973635	8.035291	7.851425	7.994084	7.66822	7.622209	8.004407	7.919054	7.855432	7.872123	7.474632	7.822894	8.357652	8.27477	7.876416	7.919575	8.502065	8.195678	7.939536	7.928328	7.952088	8.264493	8.428189	8.264987	8.289858	7.689995	8.2355	8.180271
7899093	GRRP1 	glycine/arginine rich protein 1 	1p36.11 	NM_024869 	RefSeq 	Homo sapiens glycine/arginine rich protein 1 (GRRP1), mRNA. 	FALSE	chr1	+	26358098	26361706	---	---	---	---	---	---	---	---	6.901736	6.833669	6.797284	6.830351	6.890862	6.55805	6.647086	6.948932	6.842585	6.889071	6.877869	6.782196	6.921737	6.385232	6.691507	6.938418	7.000426	7.104455	6.907524	6.884908	6.561577	6.83978	6.943007	6.563038	6.675983	6.620512	6.783069	6.64612	6.769618	6.862082	6.647623	6.933552	6.431906	6.20165	6.782949	6.58167	6.776732	6.911389	6.843748	6.861846	6.687727	6.89585	6.832981	6.895422	6.787842	6.734181	6.76603	6.646022
7899096	ZNF593 	zinc finger protein 593 	1p36.11 	NM_015871 	RefSeq 	Homo sapiens zinc finger protein 593 (ZNF593), mRNA. 	FALSE	chr1	+	26368979	26370390	GO:0000122  // GO:0006350  // GO:0006355 	negative regulation of transcription from RNA polymerase II promoter  // transcription  // regulation of transcription, DNA-dependent 	GO:0005622  // GO:0005634 	intracellular  // nucleus 	GO:0003677  // GO:0003714  // GO:0008270  // GO:0046872 	DNA binding  // transcription corepressor activity  // zinc ion binding  // metal ion binding 	---	---	6.781417	7.255156	7.278777	7.570763	6.932403	7.007052	7.014361	6.921486	6.998121	6.713472	6.970376	6.886034	7.048954	6.879791	6.659297	6.950386	7.027022	6.982946	6.933457	6.755163	6.658572	6.417315	6.538198	6.705279	7.127646	6.939142	7.168499	6.677649	6.894914	7.082784	6.912899	6.967794	6.641965	6.497154	6.753304	6.984991	6.763063	6.958462	6.963499	6.85815	6.432328	6.834796	6.716835	7.377487	6.98122	7.585084	6.830543	7.020983
